T34, 0.698732, 0.161912, 0.018982, 0.111592, 0.115193, 0.120523, 0.124293, 0.126133, 0.130113, 0.133874, 0.139079, 0.137820, 0.137185, 0.130085, 0.118580, 0.107676, 0.098153, 0.088686, 0.083332, 0.076907, 0.070256, 0.063162, 0.063493, 0.060116, 0.057931, 0.056226, 0.057461, 0.055656, 0.055306, 0.057860, 0.058921, 0.058796, 0.059221, 0.059765, 0.063231, 0.068763, 0.078203, 0.086761, 0.097028, 0.105284, 0.117638, 0.128943, 0.157440, 0.172054, 0.188803, 0.193993, 0.213773, 0.237998, 0.259732, 0.284110, 0.300996, 0.321945, 0.333050, 0.348769, 0.363427, 0.377032, 0.400964, 0.422642, 0.438634, 0.449574, 0.449992, 0.437251, 0.411177, 0.381047, 0.347007, 0.309925, 0.278148, 0.248279, 0.226879, 0.205156, 0.189610, 0.173115, 0.163180, 0.152860, 0.145045, 0.135160, 0.128805, 0.119569, 0.118763, 0.116919, 0.121921, 0.125524, 0.132132, 0.135421, 0.137464, 0.137676, 0.133511, 0.124392, 0.109168, 0.096903, 0.085520, 0.074438, 0.069325, 0.069085, 0.069735, 0.071849, 0.070754, 0.071616, 0.067870, 0.064168, 0.058075, 0.055276, 0.052899, 0.045295, 0.044081, 0.038634, 0.035065, 0.031391, 0.026696, 0.023565, 0.021932, 0.017081, 0.015701, 0.011939, 0.012078, 0.010550, 0.010423, 0.009791, 0.007901, 0.006109, 0.007237, 0.005837, 0.006740, 0.005426, 0.005588, 0.005620, 0.007682, 0.006079, 0.006806, 0.005320, 0.005822, 0.006756, 0.004284, 0.004496, 0.004017, 0.006205, 0.003906, 0.006685, 0.005495, 0.006584, 0.006644, 0.007604, 0.006034, 0.004838, 0.006301, 0.005834, 0.006892, 0.006419, 0.006137, 0.004247, 0.006433, 0.004335, 0.005840, 0.007774
T35, 0.917320, 0.083506, 0.033922, 0.130267, 0.138053, 0.144478, 0.151560, 0.156874, 0.161339, 0.167676, 0.171752, 0.173159, 0.171007, 0.160676, 0.145349, 0.131789, 0.118595, 0.106884, 0.099328, 0.092317, 0.084702, 0.079281, 0.077267, 0.074696, 0.071274, 0.070002, 0.069539, 0.073144, 0.072450, 0.073699, 0.077244, 0.075737, 0.073432, 0.073622, 0.078177, 0.085253, 0.097335, 0.103748, 0.114938, 0.126157, 0.143007, 0.155215, 0.192468, 0.211610, 0.229897, 0.235534, 0.261255, 0.286604, 0.315403, 0.341941, 0.365238, 0.385186, 0.401382, 0.419227, 0.441217, 0.460821, 0.488094, 0.519686, 0.536355, 0.546614, 0.545723, 0.528890, 0.491923, 0.452486, 0.412404, 0.370189, 0.334146, 0.299546, 0.274189, 0.248587, 0.229469, 0.210279, 0.199433, 0.187883, 0.175878, 0.163306, 0.155016, 0.144588, 0.143005, 0.142172, 0.149780, 0.150662, 0.156792, 0.162085, 0.165354, 0.169828, 0.161499, 0.152298, 0.135384, 0.119917, 0.108874, 0.095281, 0.090729, 0.089150, 0.088693, 0.092487, 0.090544, 0.089989, 0.084594, 0.084091, 0.079854, 0.078106, 0.073198, 0.066892, 0.060752, 0.056414, 0.047947, 0.043531, 0.037632, 0.032994, 0.028074, 0.023363, 0.021619, 0.018824, 0.016443, 0.014226, 0.014473, 0.012400, 0.010788, 0.009244, 0.009542, 0.009323, 0.008208, 0.008173, 0.008095, 0.008655, 0.009106, 0.008700, 0.007384, 0.006893, 0.006785, 0.006982, 0.005287, 0.006583, 0.007846, 0.007931, 0.007505, 0.008150, 0.006741, 0.006860, 0.007205, 0.006677, 0.009831, 0.008853, 0.009993, 0.009141, 0.007975, 0.007886, 0.006506, 0.007353, 0.010228, 0.005888, 0.007002, 0.003824
T36, 0.656047, 0.473671, 0.048225, 0.172239, 0.176288, 0.176184, 0.182595, 0.185558, 0.186592, 0.191583, 0.195599, 0.195523, 0.195948, 0.188663, 0.177607, 0.168201, 0.153314, 0.140627, 0.131816, 0.121799, 0.114143, 0.104260, 0.101012, 0.101611, 0.094025, 0.093698, 0.093525, 0.091006, 0.094261, 0.095064, 0.094387, 0.097664, 0.101197, 0.104924, 0.112241, 0.121568, 0.133834, 0.146492, 0.161294, 0.175524, 0.195698, 0.216308, 0.252246, 0.274143, 0.295862, 0.310302, 0.338819, 0.367344, 0.403722, 0.438174, 0.468162, 0.496143, 0.514939, 0.534635, 0.550183, 0.566702, 0.590409, 0.612828, 0.634171, 0.647838, 0.652236, 0.639032, 0.610889, 0.569349, 0.514983, 0.460283, 0.411177, 0.360328, 0.327896, 0.295961, 0.276525, 0.255444, 0.241868, 0.227953, 0.212629, 0.199395, 0.188778, 0.177885, 0.176029, 0.174550, 0.179118, 0.184120, 0.193563, 0.200956, 0.204869, 0.204735, 0.196848, 0.189801, 0.165718, 0.144312, 0.125293, 0.109624, 0.103756, 0.103256, 0.103827, 0.107977, 0.106586, 0.103021, 0.092832, 0.085090, 0.077265, 0.072243, 0.064330, 0.057502, 0.052262, 0.047055, 0.041819, 0.035803, 0.031180, 0.027917, 0.024559, 0.019117, 0.020053, 0.015728, 0.014157, 0.013166, 0.010808, 0.010459, 0.008501, 0.009340, 0.007110, 0.008589, 0.007268, 0.007850, 0.007287, 0.007917, 0.006457, 0.006519, 0.007129, 0.004567, 0.006741, 0.004893, 0.006106, 0.008025, 0.006858, 0.006500, 0.005301, 0.005131, 0.007152, 0.003571, 0.008817, 0.006343, 0.005809, 0.007584, 0.007152, 0.004523, 0.009055, 0.006867, 0.007638, 0.006046, 0.005401, 0.006594, 0.004619, 0.004797
T37, 0.898506, 0.130118, 0.051371, 0.155538, 0.163706, 0.170891, 0.180040, 0.185364, 0.191660, 0.199343, 0.201783, 0.204990, 0.201772, 0.190938, 0.176908, 0.156802, 0.143158, 0.127388, 0.119750, 0.108388, 0.101128, 0.093750, 0.092838, 0.091108, 0.085215, 0.083888, 0.084135, 0.085379, 0.087533, 0.087178, 0.089387, 0.091721, 0.088957, 0.086817, 0.092825, 0.103399, 0.113237, 0.126703, 0.137289, 0.152146, 0.169377, 0.187859, 0.228240, 0.254879, 0.273519, 0.283740, 0.310073, 0.342530, 0.376246, 0.409657, 0.437345, 0.461458, 0.481124, 0.500472, 0.524882, 0.548938, 0.584023, 0.616345, 0.639483, 0.653107, 0.651176, 0.630958, 0.587422, 0.542815, 0.493049, 0.443975, 0.403373, 0.358867, 0.328324, 0.297169, 0.274087, 0.252680, 0.235934, 0.224389, 0.208814, 0.194624, 0.185533, 0.175655, 0.171314, 0.168757, 0.176810, 0.180946, 0.186735, 0.194107, 0.198162, 0.198594, 0.190864, 0.179767, 0.164388, 0.143509, 0.129781, 0.112331, 0.108400, 0.107213, 0.107182, 0.106783, 0.106394, 0.106591, 0.103648, 0.098366, 0.094896, 0.090712, 0.085348, 0.077514, 0.071353, 0.065752, 0.055426, 0.049312, 0.045070, 0.037132, 0.032227, 0.029169, 0.026627, 0.024707, 0.019679, 0.014923, 0.015113, 0.014985, 0.013396, 0.011503, 0.010251, 0.009600, 0.009728, 0.008316, 0.010158, 0.009274, 0.010073, 0.008498, 0.007713, 0.009755, 0.010345, 0.009335, 0.007142, 0.009068, 0.009060, 0.006800, 0.009243, 0.008755, 0.007368, 0.009092, 0.011041, 0.010830, 0.009538, 0.012359, 0.008355, 0.011791, 0.009095, 0.010921, 0.008980, 0.008055, 0.008683, 0.008121, 0.009524, 0.007295
T38, 0.676306, 0.030995, 0.075356, 0.106340, 0.114060, 0.119184, 0.124895, 0.130254, 0.133674, 0.136476, 0.141622, 0.143392, 0.143669, 0.134671, 0.122348, 0.110861, 0.099706, 0.089526, 0.084023, 0.079886, 0.073899, 0.070443, 0.067183, 0.067014, 0.063221, 0.062059, 0.065378, 0.068014, 0.067102, 0.069467, 0.070503, 0.070912, 0.070575, 0.068182, 0.072017, 0.077021, 0.085429, 0.093589, 0.102788, 0.110392, 0.121522, 0.134000, 0.165378, 0.179514, 0.195717, 0.201943, 0.220372, 0.241705, 0.263595, 0.286228, 0.302807, 0.319336, 0.332278, 0.346170, 0.362162, 0.376951, 0.398399, 0.421709, 0.434238, 0.441291, 0.440504, 0.423532, 0.393780, 0.363717, 0.331564, 0.298472, 0.269811, 0.244599, 0.222594, 0.203055, 0.188483, 0.171520, 0.163704, 0.154815, 0.144925, 0.134771, 0.127439, 0.120119, 0.115878, 0.117244, 0.122612, 0.123127, 0.128780, 0.133524, 0.135303, 0.137645, 0.131960, 0.124862, 0.112654, 0.102453, 0.091568, 0.081157, 0.077473, 0.078358, 0.076204, 0.075437, 0.073930, 0.077529, 0.074471, 0.072964, 0.069452, 0.066449, 0.064452, 0.058201, 0.057168, 0.050390, 0.045186, 0.039102, 0.034494, 0.028325, 0.025358, 0.021220, 0.018400, 0.015119, 0.013141, 0.010678, 0.012448, 0.010071, 0.008389, 0.007392, 0.008582, 0.006254, 0.008418, 0.005153, 0.007798, 0.005102, 0.006264, 0.006509, 0.004459, 0.006857, 0.007500, 0.006552, 0.007663, 0.003446, 0.005081, 0.005190, 0.005526, 0.006646, 0.006070, 0.005871, 0.009107, 0.006129, 0.005556, 0.006779, 0.006293, 0.006170, 0.006693, 0.007978, 0.007682, 0.005933, 0.003204, 0.004601, 0.005859, 0.005728
T39, 0.534747, 0.361239, 0.043664, 0.126482, 0.129964, 0.131707, 0.134298, 0.136364, 0.137063, 0.140923, 0.145020, 0.143479, 0.144120, 0.139352, 0.130398, 0.124070, 0.113935, 0.105129, 0.098256, 0.090657, 0.085514, 0.076384, 0.074914, 0.072943, 0.071729, 0.069462, 0.069129, 0.069916, 0.070460, 0.071127, 0.071308, 0.071841, 0.075386, 0.076877, 0.083603, 0.090700, 0.098432, 0.108891, 0.120320, 0.131554, 0.145673, 0.161003, 0.184440, 0.201298, 0.220102, 0.230900, 0.251902, 0.271658, 0.300009, 0.327536, 0.347048, 0.368088, 0.381780, 0.393819, 0.406907, 0.417225, 0.435223, 0.451466, 0.463837, 0.475912, 0.480247, 0.471340, 0.449947, 0.422561, 0.380531, 0.338772, 0.302383, 0.263134, 0.239045, 0.218850, 0.204867, 0.188729, 0.177657, 0.167318, 0.157711, 0.147468, 0.139386, 0.131458, 0.127565, 0.127690, 0.132566, 0.136205, 0.143025, 0.148755, 0.151864, 0.151761, 0.147611, 0.139099, 0.124726, 0.105459, 0.091529, 0.079339, 0.075244, 0.075051, 0.077757, 0.077430, 0.078183, 0.074045, 0.065561, 0.059951, 0.055626, 0.049586, 0.043828, 0.038885, 0.037406, 0.030714, 0.028542, 0.025919, 0.022009, 0.015404, 0.016431, 0.014563, 0.013430, 0.010740, 0.008562, 0.008900, 0.010486, 0.006785, 0.007636, 0.005893, 0.005629, 0.005875, 0.006256, 0.005871, 0.005781, 0.005676, 0.004660, 0.004090, 0.002541, 0.004924, 0.004035, 0.005647, 0.004261, 0.005592, 0.002436, 0.004953, 0.003756, 0.003874, 0.003610, 0.005797, 0.003093, 0.005636, 0.003140, 0.004612, 0.005031, 0.005183, 0.005745, 0.005471, 0.004475, 0.005223, 0.003178, 0.005233, 0.005430, 0.003895
T40, 0.360001, 0.477737, 0.073357, 0.132690, 0.133058, 0.133804, 0.134124, 0.136115, 0.138206, 0.140381, 0.142562, 0.143423, 0.141948, 0.138350, 0.134058, 0.127791, 0.118064, 0.112456, 0.103926, 0.095466, 0.089951, 0.082746, 0.079877, 0.078666, 0.077410, 0.076300, 0.075689, 0.077298, 0.076570, 0.079834, 0.078996, 0.080028, 0.084334, 0.088063, 0.093914, 0.101942, 0.111756, 0.119873, 0.130298, 0.142059, 0.156990, 0.173659, 0.197535, 0.214149, 0.230102, 0.243995, 0.263467, 0.286578, 0.311751, 0.336369, 0.358960, 0.380388, 0.393035, 0.405925, 0.415205, 0.423968, 0.434553, 0.447792, 0.458708, 0.469662, 0.474733, 0.469064, 0.451325, 0.421425, 0.383006, 0.341329, 0.303157, 0.262095, 0.237953, 0.218321, 0.205628, 0.189680, 0.179479, 0.167176, 0.159078, 0.148135, 0.141443, 0.132195, 0.128447, 0.128424, 0.131439, 0.138046, 0.143649, 0.148955, 0.152327, 0.151783, 0.148405, 0.140908, 0.125478, 0.106300, 0.092106, 0.081365, 0.076595, 0.076411, 0.079724, 0.082462, 0.081749, 0.075132, 0.068117, 0.059394, 0.054450, 0.049422, 0.042316, 0.040183, 0.033448, 0.031949, 0.028105, 0.023620, 0.021305, 0.017666, 0.014568, 0.013815, 0.012600, 0.009055, 0.009778, 0.006524, 0.007215, 0.007645, 0.003762, 0.006302, 0.005505, 0.004418, 0.004128, 0.004991, 0.004521, 0.004485, 0.003221, 0.005765, 0.006485, 0.006981, 0.005488, 0.005481, 0.003817, 0.006001, 0.003911, 0.004887, 0.004815, 0.002752, 0.004078, 0.002281, 0.004309, 0.003211, 0.005350, 0.004357, 0.002803, 0.004605, 0.001983, 0.002996, 0.004428, 0.004052, 0.003158, 0.002525, 0.004221, 0.001902
T41, 0.377180, 0.051221, 0.077203, 0.070584, 0.076792, 0.079808, 0.082639, 0.083920, 0.086149, 0.088839, 0.093293, 0.095544, 0.091790, 0.088752, 0.079866, 0.073437, 0.068673, 0.061576, 0.058302, 0.054409, 0.051139, 0.048082, 0.046399, 0.045597, 0.044239, 0.045899, 0.047847, 0.047848, 0.049553, 0.051503, 0.051156, 0.051784, 0.051489, 0.049027, 0.053025, 0.056178, 0.060445, 0.064977, 0.073340, 0.078063, 0.086865, 0.096033, 0.114863, 0.123834, 0.133666, 0.139573, 0.149847, 0.165090, 0.177163, 0.192349, 0.204674, 0.212350, 0.223767, 0.233588, 0.242105, 0.248450, 0.259285, 0.270993, 0.280130, 0.282995, 0.282345, 0.272838, 0.254663, 0.234000, 0.213408, 0.193121, 0.172927, 0.157134, 0.142876, 0.130758, 0.124590, 0.112400, 0.107636, 0.100177, 0.096729, 0.088043, 0.083179, 0.078186, 0.075990, 0.076498, 0.079078, 0.079975, 0.083821, 0.085545, 0.088038, 0.089705, 0.085832, 0.082389, 0.074863, 0.067407, 0.061112, 0.054550, 0.052489, 0.053588, 0.052741, 0.051913, 0.050325, 0.050392, 0.049013, 0.047347, 0.045793, 0.044018, 0.041537, 0.037969, 0.036221, 0.033400, 0.029765, 0.026015, 0.023204, 0.020907, 0.017658, 0.014372, 0.011163, 0.012349, 0.008556, 0.007513, 0.006964, 0.006754, 0.006312, 0.005265, 0.005817, 0.004890, 0.003790, 0.003648, 0.003213, 0.005575, 0.003703, 0.004944, 0.004469, 0.005104, 0.003446, 0.004776, 0.004583, 0.003917, 0.003324, 0.004138, 0.003391, 0.003539, 0.003591, 0.002730, 0.003758, 0.004002, 0.003956, 0.004646, 0.004068, 0.002726, 0.003299, 0.001746, 0.005545, 0.002549, 0.004859, 0.003725, 0.003630, 0.003720
T42, 0.609343, 0.047920, 0.015339, 0.094258, 0.099886, 0.104230, 0.107090, 0.113573, 0.115653, 0.118566, 0.124274, 0.122717, 0.123165, 0.115991, 0.105545, 0.093305, 0.084570, 0.074434, 0.068606, 0.064824, 0.060375, 0.055976, 0.054344, 0.052305, 0.050057, 0.049752, 0.048621, 0.049150, 0.050360, 0.051169, 0.049440, 0.051284, 0.050334, 0.048791, 0.054743, 0.057397, 0.065827, 0.073797, 0.081266, 0.087990, 0.097319, 0.109894, 0.133959, 0.147888, 0.164940, 0.166919, 0.182836, 0.203738, 0.222407, 0.244271, 0.260713, 0.277422, 0.288316, 0.298152, 0.315830, 0.331305, 0.353036, 0.374882, 0.388955, 0.399373, 0.398952, 0.383345, 0.356598, 0.328269, 0.297733, 0.269549, 0.241322, 0.215232, 0.199669, 0.178789, 0.165370, 0.151771, 0.142298, 0.134340, 0.125306, 0.117319, 0.113650, 0.105928, 0.104133, 0.101826, 0.105912, 0.109327, 0.111679, 0.117419, 0.120768, 0.123037, 0.115557, 0.107645, 0.096469, 0.087251, 0.077492, 0.066432, 0.063826, 0.063792, 0.062853, 0.064065, 0.063566, 0.064381, 0.063313, 0.059856, 0.056770, 0.056830, 0.051405, 0.049228, 0.042528, 0.039573, 0.034245, 0.031601, 0.027707, 0.024196, 0.020617, 0.018551, 0.014778, 0.014464, 0.011835, 0.010383, 0.010294, 0.007540, 0.008164, 0.006012, 0.007184, 0.005771, 0.004549, 0.006996, 0.004458, 0.004800, 0.004765, 0.006385, 0.006847, 0.004750, 0.004850, 0.006383, 0.006210, 0.004682, 0.005286, 0.004528, 0.005093, 0.004950, 0.004196, 0.005610, 0.005125, 0.005492, 0.006322, 0.008642, 0.007516, 0.005841, 0.006360, 0.005169, 0.006162, 0.007024, 0.004830, 0.004018, 0.004728, 0.003179
T43, 0.963507, 0.263876, 0.004426, 0.173657, 0.178525, 0.187978, 0.194927, 0.200435, 0.205903, 0.212360, 0.215884, 0.218577, 0.217651, 0.204020, 0.186149, 0.169297, 0.154936, 0.140409, 0.128910, 0.121299, 0.112103, 0.099610, 0.096835, 0.095950, 0.089225, 0.089919, 0.085076, 0.088839, 0.087909, 0.090531, 0.088361, 0.090982, 0.089409, 0.091064, 0.099570, 0.108681, 0.122886, 0.135067, 0.148798, 0.162976, 0.181830, 0.204248, 0.246636, 0.272524, 0.296581, 0.306897, 0.336223, 0.372373, 0.410620, 0.447861, 0.476898, 0.506983, 0.525213, 0.549108, 0.573906, 0.598081, 0.636456, 0.670342, 0.696841, 0.714718, 0.715472, 0.692065, 0.652965, 0.604794, 0.547104, 0.492922, 0.441787, 0.390476, 0.357514, 0.322459, 0.298532, 0.274640, 0.258600, 0.241255, 0.227236, 0.213488, 0.201555, 0.191277, 0.185436, 0.185634, 0.192517, 0.198306, 0.205807, 0.213864, 0.217797, 0.220635, 0.211006, 0.197122, 0.175055, 0.151338, 0.136746, 0.115480, 0.110732, 0.111106, 0.110465, 0.111100, 0.113595, 0.110657, 0.104127, 0.099588, 0.094526, 0.088395, 0.081531, 0.073588, 0.066154, 0.060905, 0.053462, 0.046484, 0.042933, 0.036774, 0.033438, 0.026081, 0.024319, 0.020355, 0.020147, 0.016936, 0.015299, 0.012698, 0.013234, 0.014685, 0.010794, 0.010708, 0.011285, 0.009802, 0.010410, 0.009122, 0.008736, 0.008368, 0.008626, 0.007123, 0.007934, 0.008686, 0.007114, 0.008435, 0.009093, 0.008268, 0.006298, 0.008249, 0.008764, 0.009337, 0.010819, 0.008985, 0.009224, 0.010349, 0.010657, 0.008263, 0.010189, 0.008685, 0.010628, 0.009041, 0.008599, 0.009994, 0.006846, 0.006751
T44, 0.038586, 0.079347, 0.075392, 0.028479, 0.029200, 0.030312, 0.029019, 0.029426, 0.030361, 0.030298, 0.033705, 0.033079, 0.034007, 0.034741, 0.032827, 0.031980, 0.029815, 0.029200, 0.024907, 0.024666, 0.026482, 0.024525, 0.024388, 0.025261, 0.027079, 0.024634, 0.027528, 0.030448, 0.027620, 0.031693, 0.031199, 0.032427, 0.033200, 0.031443, 0.033625, 0.033433, 0.036087, 0.038314, 0.039256, 0.040980, 0.046130, 0.050212, 0.055966, 0.058278, 0.063130, 0.064182, 0.067633, 0.071646, 0.073935, 0.079424, 0.082923, 0.088522, 0.089125, 0.092291, 0.092216, 0.090649, 0.091350, 0.088202, 0.087894, 0.087081, 0.086627, 0.083597, 0.080858, 0.074641, 0.066931, 0.060642, 0.056968, 0.048158, 0.046128, 0.042090, 0.043507, 0.040078, 0.037187, 0.037513, 0.032325, 0.033190, 0.030940, 0.028600, 0.027234, 0.025691, 0.028046, 0.026520, 0.029088, 0.029763, 0.029220, 0.030331, 0.029273, 0.029784, 0.028436, 0.027613, 0.024030, 0.022054, 0.022177, 0.022211, 0.020305, 0.021790, 0.021244, 0.020477, 0.019711, 0.017360, 0.017881, 0.016292, 0.016964, 0.016053, 0.016383, 0.012583, 0.012498, 0.010329, 0.008994, 0.008280, 0.005339, 0.004060, 0.004135, 0.003554, 0.002547, 0.002774, 0.001379, 0.001242, 0.001413, 0.001825, 0.001381, 0.001461, 0.001131, 0.000705, 0.003090, 0.000546, 0.000399, -0.000549, -0.000471, 0.000101, -0.000198, 0.000685, 0.000637, 0.000110, 0.001842, -0.000354, -0.000549, 0.000813, 0.000300, 0.001742, 0.001258, 0.000454, 0.001207, 0.002914, 0.000512, 0.001707, 0.000052, 0.000686, 0.001056, 0.001985, 0.000821, 0.002828, 0.002128, 0.002117
T45, 0.416644, 0.299575, 0.046787, 0.115985, 0.116475, 0.122123, 0.121893, 0.125915, 0.128577, 0.130079, 0.136694, 0.135223, 0.134978, 0.127400, 0.120650, 0.113677, 0.102774, 0.094324, 0.088001, 0.081542, 0.074726, 0.068589, 0.067452, 0.065822, 0.065464, 0.065056, 0.062686, 0.064708, 0.065339, 0.064287, 0.066970, 0.067485, 0.068584, 0.070611, 0.078326, 0.083491, 0.091098, 0.099673, 0.107521, 0.117722, 0.130830, 0.144662, 0.171413, 0.185855, 0.201109, 0.210837, 0.226676, 0.249464, 0.273167, 0.297689, 0.313836, 0.333537, 0.345341, 0.359142, 0.371931, 0.381877, 0.397495, 0.412467, 0.427956, 0.437803, 0.436727, 0.428526, 0.406143, 0.378600, 0.344609, 0.308104, 0.278076, 0.242653, 0.220049, 0.199192, 0.187093, 0.172109, 0.162578, 0.152775, 0.144246, 0.135067, 0.128602, 0.120586, 0.117490, 0.117571, 0.119362, 0.124256, 0.127607, 0.135997, 0.136935, 0.138386, 0.132343, 0.124572, 0.112215, 0.100031, 0.086045, 0.076652, 0.070968, 0.072147, 0.072897, 0.073773, 0.072578, 0.069770, 0.064926, 0.060883, 0.054769, 0.052089, 0.047133, 0.043072, 0.039208, 0.035271, 0.030038, 0.026194, 0.022758, 0.020477, 0.016854, 0.015073, 0.013677, 0.010554, 0.011416, 0.009631, 0.007388, 0.008570, 0.004609, 0.007932, 0.007508, 0.003642, 0.005317, 0.004752, 0.005362, 0.003134, 0.004560, 0.003985, 0.003764, 0.003820, 0.006258, 0.006363, 0.004292, 0.005203, 0.005785, 0.005250, 0.004880, 0.004062, 0.004787, 0.005247, 0.002872, 0.005790, 0.004878, 0.005980, 0.005853, 0.005157, 0.005324, 0.004537, 0.004936, 0.003690, 0.005219, 0.004155, 0.005321, 0.004707
T46, 0.167737, 0.454483, 0.026588, 0.085314, 0.085023, 0.083583, 0.082666, 0.083205, 0.082378, 0.085164, 0.084571, 0.084739, 0.085173, 0.082763, 0.081744, 0.080216, 0.075864, 0.070895, 0.065703, 0.061724, 0.056749, 0.052024, 0.049594, 0.048180, 0.048791, 0.047998, 0.048339, 0.048014, 0.044315, 0.044627, 0.047870, 0.049696, 0.050400, 0.054965, 0.061807, 0.066116, 0.070715, 0.077767, 0.083997, 0.095907, 0.104599, 0.113187, 0.125306, 0.135830, 0.145843, 0.154578, 0.167318, 0.181411, 0.198475, 0.215084, 0.229614, 0.243370, 0.249641, 0.259794, 0.260945, 0.264860, 0.270750, 0.275034, 0.282355, 0.290145, 0.295683, 0.294220, 0.287540, 0.272580, 0.246654, 0.217952, 0.193736, 0.162650, 0.150336, 0.133656, 0.125674, 0.119051, 0.111202, 0.102292, 0.098950, 0.091689, 0.087005, 0.084097, 0.079782, 0.079214, 0.083002, 0.085642, 0.089497, 0.094820, 0.093932, 0.093852, 0.091811, 0.088879, 0.080027, 0.066397, 0.055160, 0.047152, 0.043144, 0.044199, 0.047264, 0.051353, 0.048526, 0.042397, 0.037232, 0.031653, 0.026489, 0.020046, 0.017767, 0.013552, 0.014288, 0.011321, 0.009570, 0.006200, 0.006653, 0.005188, 0.005642, 0.005874, 0.003891, 0.003380, 0.003770, 0.004129, 0.001439, 0.003394, 0.001549, 0.004945, 0.002844, 0.002911, 0.002272, 0.001515, 0.001898, 0.000854, 0.000297, 0.002339, 0.000903, 0.002791, 0.000521, 0.002063, 0.001978, 0.000788, 0.002023, 0.001140, 0.000881, -0.000067, 0.002439, 0.002521, 0.002269, -0.000231, 0.001555, 0.002801, 0.000699, 0.002545, 0.001636, 0.002287, 0.002161, 0.001444, 0.004027, 0.000375, 0.000963, -0.000259
T47, 0.317841, 0.286783, 0.043179, 0.091084, 0.091030, 0.092332, 0.092657, 0.093885, 0.095851, 0.098922, 0.101885, 0.101390, 0.102565, 0.097350, 0.091896, 0.088787, 0.080441, 0.077086, 0.070410, 0.067369, 0.061811, 0.056156, 0.055397, 0.053700, 0.052034, 0.051503, 0.053574, 0.051777, 0.052376, 0.052749, 0.053459, 0.054206, 0.057362, 0.059700, 0.063856, 0.069038, 0.074537, 0.082467, 0.089209, 0.097066, 0.109505, 0.116808, 0.136590, 0.145401, 0.156598, 0.165293, 0.180942, 0.195396, 0.214872, 0.232623, 0.247533, 0.260083, 0.268310, 0.280164, 0.287906, 0.294929, 0.303491, 0.314299, 0.321922, 0.329977, 0.331093, 0.327699, 0.312985, 0.292598, 0.263845, 0.237696, 0.211004, 0.186626, 0.167447, 0.151520, 0.143613, 0.133007, 0.125631, 0.116652, 0.110284, 0.103784, 0.099434, 0.092199, 0.090172, 0.089788, 0.091683, 0.095622, 0.100490, 0.103044, 0.107057, 0.104452, 0.103453, 0.096824, 0.085825, 0.073804, 0.065824, 0.055513, 0.054327, 0.054058, 0.055578, 0.056552, 0.056433, 0.055455, 0.046050, 0.044354, 0.039447, 0.036526, 0.031538, 0.030020, 0.027249, 0.021572, 0.020120, 0.017795, 0.017688, 0.013904, 0.013650, 0.010101, 0.009009, 0.010776, 0.006746, 0.006177, 0.007629, 0.005174, 0.007379, 0.005490, 0.004868, 0.001857, 0.002397, 0.002374, 0.004342, 0.001358, 0.003801, 0.002616, 0.000939, 0.003534, 0.003450, 0.002703, 0.003389, 0.003066, 0.003144, 0.004733, 0.003184, 0.002092, 0.004073, 0.003163, 0.002128, 0.003431, 0.002265, 0.002189, 0.002237, 0.002180, 0.003290, 0.002670, 0.002937, 0.004320, 0.002800, 0.003608, 0.001869, 0.003802
T48, 0.387474, 0.354306, 0.089923, 0.113034, 0.117502, 0.118702, 0.119880, 0.123931, 0.125049, 0.127451, 0.129140, 0.130084, 0.128428, 0.125522, 0.119742, 0.112018, 0.104679, 0.097265, 0.091224, 0.085067, 0.077677, 0.074317, 0.074348, 0.071845, 0.071133, 0.070644, 0.070401, 0.070920, 0.072550, 0.073365, 0.075523, 0.076110, 0.078664, 0.081285, 0.086588, 0.090753, 0.099678, 0.105866, 0.116997, 0.126546, 0.140023, 0.154575, 0.175703, 0.191927, 0.205276, 0.214728, 0.231837, 0.251917, 0.275423, 0.296883, 0.315364, 0.331790, 0.342705, 0.356992, 0.366021, 0.371420, 0.384225, 0.396746, 0.406006, 0.414025, 0.414530, 0.407066, 0.388614, 0.362659, 0.329229, 0.294481, 0.263073, 0.231470, 0.210318, 0.193547, 0.178301, 0.167628, 0.158755, 0.147966, 0.138466, 0.132278, 0.125266, 0.117052, 0.113433, 0.113065, 0.115778, 0.120264, 0.124994, 0.128171, 0.132794, 0.132445, 0.127600, 0.122397, 0.112462, 0.097975, 0.086248, 0.075114, 0.072300, 0.070897, 0.072740, 0.072820, 0.072442, 0.068401, 0.064535, 0.057348, 0.053843, 0.050093, 0.047011, 0.042452, 0.039769, 0.034445, 0.032401, 0.027885, 0.023144, 0.020776, 0.018453, 0.012644, 0.011585, 0.011226, 0.009740, 0.009875, 0.008364, 0.006879, 0.007395, 0.005731, 0.006478, 0.005598, 0.004089, 0.007438, 0.002886, 0.006161, 0.003108, 0.004677, 0.005156, 0.006079, 0.005004, 0.005740, 0.004531, 0.005152, 0.004795, 0.003591, 0.004399, 0.003543, 0.004109, 0.004165, 0.005805, 0.002922, 0.003995, 0.005870, 0.005053, 0.005236, 0.005350, 0.006265, 0.004976, 0.003272, 0.003126, 0.003985, 0.003476, 0.002947
